CONSTRAINT_NAME,CONSTRAINT_TYPE,TABLE_NAME,SEARCH_CONDITION,REF_PK,DELETE_RULE,CORDERBY,CONS_COLS,REF_TABLE,REF_COLUMNS,DATASOURCE
GLCASHINGUPLINES_FK3,FOREIGN KEY,GL_CASHINGUP_LINES,None,GLCASHINGUPHEADERS_PK,CASCADE,3,CASHINGUP_ID,GL_CASHINGUP_HEADERS,CASHINGUP_ID,ORATECHDATAHUB
INVSLOCASSIGNLINES_FK3,FOREIGN KEY,INV_SLOCASSIGN_LINES,None,INVSLOCASSIGNHEADERS_PK,CASCADE,3,ASSIGNMENT_ID,INV_SLOCASSIGN_HEADERS,ASSIGNMENT_ID,ORATECHDATAHUB
INVREQUISITIONLINES_FK3,FOREIGN KEY,INV_REQUISITION_LINES,None,INVREQUISITIONHEADERS_PK,CASCADE,3,REQUISITION_ID,INV_REQUISITION_HEADERS,REQUISITION_ID,ORATECHDATAHUB
AR_DELH_FK2,FOREIGN KEY,AR_DELIVERY_HEADERS,None,AR_SALH_PK,CASCADE,3,ORDER_HEADER_ID,AR_SALESORDER_HEADERS,ORDER_HEADER_ID,ORATECHDATAHUB
AR_DELL_FK2,FOREIGN KEY,AR_DELIVERY_LINES,None,AR_SALH_PK,CASCADE,3,ORDER_HEADER_ID,AR_SALESORDER_HEADERS,ORDER_HEADER_ID,ORATECHDATAHUB
AR_INVH_FK2,FOREIGN KEY,AR_INVOICE_HEADERS,None,AR_SALH_PK,CASCADE,3,ORDER_HEADER_ID,AR_SALESORDER_HEADERS,ORDER_HEADER_ID,ORATECHDATAHUB
ARINVLINE_FK1,FOREIGN KEY,AR_INVOICE_LINES,None,AR_SALH_PK,CASCADE,3,ORDER_HEADER_ID,AR_SALESORDER_HEADERS,ORDER_HEADER_ID,ORATECHDATAHUB
ARFULFILL_FK1,FOREIGN KEY,AR_ITEM_FULFILLMENT,None,AR_SALH_PK,CASCADE,3,ORDER_HEADER_ID,AR_SALESORDER_HEADERS,ORDER_HEADER_ID,ORATECHDATAHUB
ARPMNTH_FK1,FOREIGN KEY,AR_PAYMENT_HEADERS,None,AR_SALH_PK,CASCADE,3,ORDER_HEADER_ID,AR_SALESORDER_HEADERS,ORDER_HEADER_ID,ORATECHDATAHUB
ARPICKLIST_FK1,FOREIGN KEY,AR_SALESORDER_PICKLIST,None,AR_SALH_PK,CASCADE,3,ORDER_HEADER_ID,AR_SALESORDER_HEADERS,ORDER_HEADER_ID,ORATECHDATAHUB
ARSOSTAT_FK1,FOREIGN KEY,AR_SALESORDER_STATUSES,None,AR_SALH_PK,CASCADE,3,ORDER_HEADER_ID,AR_SALESORDER_HEADERS,ORDER_HEADER_ID,ORATECHDATAHUB
INVBOM_TRANS_FK4,FOREIGN KEY,INV_BOM_TRANS,None,AR_SALH_PK,CASCADE,3,ORDER_HEADER_ID,AR_SALESORDER_HEADERS,ORDER_HEADER_ID,ORATECHDATAHUB
PALLETB_ORDERID_FK,FOREIGN KEY,PALLET_BOXES,None,AR_SALH_PK,CASCADE,3,ORDER_HEADER_ID,AR_SALESORDER_HEADERS,ORDER_HEADER_ID,ORATECHDATAHUB
PALLETH_ORDERID_FK,FOREIGN KEY,PALLET_HEADERS,None,AR_SALH_PK,CASCADE,3,ORDER_HEADER_ID,AR_SALESORDER_HEADERS,ORDER_HEADER_ID,ORATECHDATAHUB
CMNPERIODBD_FK1,FOREIGN KEY,CMN_PERIOD_BREAKDOWNS,None,CMNPRDH_PK,CASCADE,3,PERIOD_HEADER_ID,CMN_PERIOD_HEADERS,PERIOD_HEADER_ID,ORATECHDATAHUB
CMNPERIODL_FK1,FOREIGN KEY,CMN_PERIOD_LINES,None,CMNPRDH_PK,CASCADE,3,PERIOD_HEADER_ID,CMN_PERIOD_HEADERS,PERIOD_HEADER_ID,ORATECHDATAHUB
CMN_PROF_VAL_PROFID_FK,FOREIGN KEY,CMN_PROFILE_VALUES,None,CMN_PROFPK,CASCADE,3,PROFILE_ID,CMN_PROFILES,PROFILE_ID,ORATECHDATAHUB
CMNPRINTMATRIX_FK3,FOREIGN KEY,CMN_PRINTER_MATRIX,None,SYSPROG_PK,CASCADE,3,PROGRAM_ID,SYS_PROGRAMS,PROGRAM_ID,ORATECHDATAHUB
ARSALCRGRPM_FK1,FOREIGN KEY,AR_SALCR_GROUP_MEMBERS,None,ARSALPER_PK,CASCADE,3,SALES_PERSON_ID,AR_SALES_PERSONS,SALES_PERSON_ID,ORATECHDATAHUB
AR_DELL_FK3,FOREIGN KEY,AR_DELIVERY_LINES,None,ARSOLINE_PK,CASCADE,3,ORDER_LINE_ID,AR_SALESORDER_LINES,ORDER_LINE_ID,ORATECHDATAHUB
ARINVLINE_FK2,FOREIGN KEY,AR_INVOICE_LINES,None,ARSOLINE_PK,CASCADE,3,ORDER_LINE_ID,AR_SALESORDER_LINES,ORDER_LINE_ID,ORATECHDATAHUB
ARFULFILL_FK2,FOREIGN KEY,AR_ITEM_FULFILLMENT,None,ARSOLINE_PK,CASCADE,3,ORDER_LINE_ID,AR_SALESORDER_LINES,ORDER_LINE_ID,ORATECHDATAHUB
ARPICKLIST_FK2,FOREIGN KEY,AR_SALESORDER_PICKLIST,None,ARSOLINE_PK,CASCADE,3,ORDER_LINE_ID,AR_SALESORDER_LINES,ORDER_LINE_ID,ORATECHDATAHUB
ARSOSTAT_FK2,FOREIGN KEY,AR_SALESORDER_STATUSES,None,ARSOLINE_PK,CASCADE,3,ORDER_LINE_ID,AR_SALESORDER_LINES,ORDER_LINE_ID,ORATECHDATAHUB
INVBOM_TRANS_FK5,FOREIGN KEY,INV_BOM_TRANS,None,ARSOLINE_PK,CASCADE,3,ORDER_LINE_ID,AR_SALESORDER_LINES,ORDER_LINE_ID,ORATECHDATAHUB
AR_CUSTLANG_FK,FOREIGN KEY,AR_CUSTOMERS,None,CMN_LANG_PK,CASCADE,3,LANGUAGE_CODE,CMN_LANGUAGES,LANGUAGE_CODE,ORATECHDATAHUB
CMN_COUNTRYLANG_FK,FOREIGN KEY,CMN_COUNTRIES,None,CMN_LANG_PK,CASCADE,3,LANGUAGE_CODE,CMN_LANGUAGES,LANGUAGE_CODE,ORATECHDATAHUB
CMN_LANGTEXT_FK,FOREIGN KEY,CMN_LANGUAGE_TEXTS,None,CMN_LANG_PK,CASCADE,3,LANGUAGE_CODE,CMN_LANGUAGES,LANGUAGE_CODE,ORATECHDATAHUB
WWW_SUBSOURCE_FK1,FOREIGN KEY,WWW_SUB_SOURCES,None,CMN_LANG_PK,CASCADE,3,LANGUAGE_CODE,CMN_LANGUAGES,LANGUAGE_CODE,ORATECHDATAHUB
CUSTBARCODE_FK5,FOREIGN KEY,AR_CUST_BARCODE_UPLOADS,None,CUSTITEM_PK,CASCADE,3,UPLOAD_ID,AR_CUST_ITEM_UPLOADS,UPLOAD_ID,ORATECHDATAHUB
GLTEMTRANSH_FK,FOREIGN KEY,GL_TEMPLATE_TRANS,None,GLTEMPTH_PK,CASCADE,3,TEMPLATE_TRANS_HEADER_ID,GL_TEMPLATE_TRANS_HEADERS,TEMPLATE_TRANS_HEADER_ID,ORATECHDATAHUB
PARAMVAL_JOB_FK1,FOREIGN KEY,SYS_JOB_PARAM_VALUES,None,SYSCHJOB_PK,CASCADE,3,JOB_ID,SYS_SCHEDULE_JOBS,JOB_ID,ORATECHDATAHUB
TP_STOCKLINES_FK,FOREIGN KEY,TP_STOCK_LINES,None,TPSOURCE_PK,CASCADE,3,TP_SOURCE_ID,TP_STOCK_SOURCES,TP_SOURCE_ID,ORATECHDATAHUB
AR_FREIGHT_COUNTRIES_FK3,FOREIGN KEY,AR_FREIGHT_COUNTRIES,None,ARFREIGHT_PK,CASCADE,3,FREIGHT_HEADER_ID,AR_FREIGHT_HEADERS,FREIGHT_HEADER_ID,ORATECHDATAHUB
ARFREIGHTL_FK1,FOREIGN KEY,AR_FREIGHT_LINES,None,ARFREIGHT_PK,CASCADE,3,FREIGHT_HEADER_ID,AR_FREIGHT_HEADERS,FREIGHT_HEADER_ID,ORATECHDATAHUB
DISPHEADER_FREIGHT_FK,FOREIGN KEY,DISPATCH_HEADERS,None,ARFREIGHT_PK,CASCADE,3,FREIGHT_HEADER_ID,AR_FREIGHT_HEADERS,FREIGHT_HEADER_ID,ORATECHDATAHUB
INV_ITEM_FREIGHTS_FK3,FOREIGN KEY,INV_ITEM_FREIGHTS,None,ARFREIGHT_PK,CASCADE,3,FREIGHT_HEADER_ID,AR_FREIGHT_HEADERS,FREIGHT_HEADER_ID,ORATECHDATAHUB
GL_JELINE_HEADERID_FK,FOREIGN KEY,GL_JE_LINES,None,GL_JEHEAD_PK,CASCADE,3,JE_HEADER_ID,GL_JE_HEADERS,JE_HEADER_ID,ORATECHDATAHUB
POGRNLINESPALLET_FK6,FOREIGN KEY,PO_GRN_LINES,None,INVPALLET_PK,CASCADE,3,PALLET_ID,INV_PALLETS,PALLET_ID,ORATECHDATAHUB
PALLETLINE_BOXID_FK,FOREIGN KEY,PALLET_LINES,None,PALLETBOX_PK,CASCADE,3,BOX_ID,PALLET_BOXES,BOX_ID,ORATECHDATAHUB
PALLETTRANS_BOXID_FK,FOREIGN KEY,PALLET_TRANSACTIONS,None,PALLETBOX_PK,CASCADE,3,BOX_ID,PALLET_BOXES,BOX_ID,ORATECHDATAHUB
SYSNOTIFL_FK1,FOREIGN KEY,SYS_NOTIFICATION_RECIPIENTS,None,SYSNOTIFH_PK,CASCADE,3,EVENT_ID,SYS_NOTIFICATION_EVENTS,EVENT_ID,ORATECHDATAHUB
AR_FREIGHT_COUNTRIES_FK4,FOREIGN KEY,AR_FREIGHT_COUNTRIES,None,ARFREIGHTL_PK,CASCADE,3,FREIGHT_LINE_ID,AR_FREIGHT_LINES,FREIGHT_LINE_ID,ORATECHDATAHUB
INV_ITEM_FREIGHTS_FK4,FOREIGN KEY,INV_ITEM_FREIGHTS,None,ARFREIGHTL_PK,CASCADE,3,FREIGHT_LINE_ID,AR_FREIGHT_LINES,FREIGHT_LINE_ID,ORATECHDATAHUB
ARSALCRGRPM_FK2,FOREIGN KEY,AR_SALCR_GROUP_MEMBERS,None,ARSALCRGRP_PK,CASCADE,3,SALCR_GROUP_ID,AR_SALCR_GROUPS,SALCR_GROUP_ID,ORATECHDATAHUB
CMNPERIODBD_FK2,FOREIGN KEY,CMN_PERIOD_BREAKDOWNS,None,CMNPERIODL_PK,CASCADE,3,PERIOD_LINE_ID,CMN_PERIOD_LINES,PERIOD_LINE_ID,ORATECHDATAHUB
CMNREPGRPL_FK1,FOREIGN KEY,CMN_REPORTGROUP_LINES,None,CMNREPGRPH_PK,CASCADE,3,REPORT_GROUP_ID,CMN_REPORTGROUP_HEADERS,REPORT_GROUP_ID,ORATECHDATAHUB
CMNUSERREPGRP_FK1,FOREIGN KEY,CMN_USER_REPORTGROUPS,None,CMNREPGRPH_PK,CASCADE,3,REPORT_GROUP_ID,CMN_REPORTGROUP_HEADERS,REPORT_GROUP_ID,ORATECHDATAHUB
CMNPRINTMATRIX_FK4,FOREIGN KEY,CMN_PRINTER_MATRIX,None,CMNTERM_ID_PK,CASCADE,3,TERMINAL_ID,CMN_TERMINALS,TERMINAL_ID,ORATECHDATAHUB
CMNTERMINALPROP_FK,FOREIGN KEY,CMN_TERMINAL_PROPERTIES,None,CMNTERM_ID_PK,CASCADE,3,TERMINAL_ID,CMN_TERMINALS,TERMINAL_ID,ORATECHDATAHUB
CMN_WDAY_SHIFTS_FK4,FOREIGN KEY,CMN_WDAY_SHIFTS,None,CMN_SHIFTS_PK,CASCADE,3,SHIFT_ID,CMN_SHIFTS,SHIFT_ID,ORATECHDATAHUB
EXPLINEHEAD_FK,FOREIGN KEY,EXPORT_LINES,None,EXPORTHEAD_PK,CASCADE,3,EXPORT_HEADER_ID,EXPORT_HEADERS,EXPORT_HEADER_ID,ORATECHDATAHUB
IMPEXPLINE_HEADERID_FK,FOREIGN KEY,IMPEXP_LINES,None,IMPEXPHEAD_PK,CASCADE,3,IMPEXP_HEADER_ID,IMPEXP_HEADERS,IMPEXP_HEADER_ID,ORATECHDATAHUB
INVITBATCHLINE_FK1,FOREIGN KEY,INV_ITEM_BATCH_LINES,None,INVITBATCH_PK,CASCADE,3,BATCH_ID,INV_ITEM_BATCHES,BATCH_ID,ORATECHDATAHUB
ORDERPADLINE_HEADERID_FK,FOREIGN KEY,AR_ORDERPAD_LINES,None,ORDPADHEAD_PK,CASCADE,3,ORDERPAD_HEADER_ID,AR_ORDERPAD_HEADERS,ORDERPAD_HEADER_ID,ORATECHDATAHUB
PALLETH_HEADERID_FK,FOREIGN KEY,PALLET_BOXES,None,PALLETHEAD_PK,CASCADE,3,PALLET_HEADER_ID,PALLET_HEADERS,PALLET_HEADER_ID,ORATECHDATAHUB
PALLETLINE_HEADERID_FK,FOREIGN KEY,PALLET_LINES,None,PALLETHEAD_PK,CASCADE,3,PALLET_HEADER_ID,PALLET_HEADERS,PALLET_HEADER_ID,ORATECHDATAHUB
PALLETTRANS_HEADERID_FK,FOREIGN KEY,PALLET_TRANSACTIONS,None,PALLETHEAD_PK,CASCADE,3,PALLET_HEADER_ID,PALLET_HEADERS,PALLET_HEADER_ID,ORATECHDATAHUB
DJANGO_AD_CONTENT_T_C4BCE8EB_F,FOREIGN KEY,DJANGO_ADMIN_LOG,None,SYS_C00142936,NO ACTION,3,CONTENT_TYPE_ID,DJANGO_CONTENT_TYPE,ID,ORATECHDATAHUB
AUTH_PERM_CONTENT_T_2F476E4B_F,FOREIGN KEY,AUTH_PERMISSION,None,SYS_C00142936,NO ACTION,3,CONTENT_TYPE_ID,DJANGO_CONTENT_TYPE,ID,ORATECHDATAHUB
AUTH_GROU_PERMISSIO_84C5C92E_F,FOREIGN KEY,AUTH_GROUP_PERMISSIONS,None,SYS_C00142948,NO ACTION,3,PERMISSION_ID,AUTH_PERMISSION,ID,ORATECHDATAHUB
AUTH_GROU_GROUP_ID_B120CBF9_F,FOREIGN KEY,AUTH_GROUP_PERMISSIONS,None,SYS_C00142950,NO ACTION,3,GROUP_ID,AUTH_GROUP,ID,ORATECHDATAHUB
WWW_NODES_FK,FOREIGN KEY,WWW_NODES,None,WWW_SOURCE_PK,CASCADE,3,WWW_SOURCE_ID,WWW_SOURCES,WWW_SOURCE_ID,ORATECHDATAHUB
WWW_SUBSOURCE_FK,FOREIGN KEY,WWW_SUB_SOURCES,None,WWW_SOURCE_PK,CASCADE,3,WWW_SOURCE_ID,WWW_SOURCES,WWW_SOURCE_ID,ORATECHDATAHUB
ARCUSTOMERIMP_FK1,FOREIGN KEY,AR_CUSTOMER_IMPORT,None,CMNIMPBATCH_PK,CASCADE,3,BATCH_ID,CMN_IMPORT_BATCH,BATCH_ID,ORATECHDATAHUB
CMNOBJBATCHLINE_FK1,FOREIGN KEY,CMN_OBJECT_BATCH_LINES,None,CMNOBJBATCH_PK,CASCADE,3,BATCH_ID,CMN_OBJECT_BATCHES,BATCH_ID,ORATECHDATAHUB
CMNPAYMENTTRANS_FK2,FOREIGN KEY,CMN_PAYMENT_TRANS,None,CMNPAYMENTS_PK,CASCADE,3,CMN_PAYMENT_ID,CMN_PAYMENTS,CMN_PAYMENT_ID,ORATECHDATAHUB
CMNRSET_FK1,FOREIGN KEY,CMN_REPORT_SET,None,CMRR_PK,CASCADE,3,PARENT_REPORT_ID,CMN_REPORTS,REPORT_ID,ORATECHDATAHUB
USEREXL_FK3,FOREIGN KEY,CMN_USER_EXCLUSIONS,None,CMRR_PK,CASCADE,3,REPORT_ID,CMN_REPORTS,REPORT_ID,ORATECHDATAHUB
INVITEM_UOM_FK,FOREIGN KEY,INV_ITEM_MASTERS,None,CUOM_PK,CASCADE,3,UOM_ID,CMN_UNIT_OF_MEASUREMENTS,UOM_ID,ORATECHDATAHUB
IIP_CUOM_FK,FOREIGN KEY,INV_ITEM_PRICEBREAKS,None,CUOM_PK,CASCADE,3,CUOM_UOM_ID,CMN_UNIT_OF_MEASUREMENTS,UOM_ID,ORATECHDATAHUB
PRICETEMPLINES_FK1,FOREIGN KEY,PRICE_TEMPLATE_LINES,None,CUOM_PK,CASCADE,3,UOM_ID,CMN_UNIT_OF_MEASUREMENTS,UOM_ID,ORATECHDATAHUB
AP_SUPPCUSTID_FK5,FOREIGN KEY,AP_SUPPLIERS,None,CUST_PK,CASCADE,3,CUSTOMER_ID,AR_CUSTOMERS,CUSTOMER_ID,ORATECHDATAHUB
ARPL_FK2,FOREIGN KEY,AR_CUSTOMER_PRICELISTS,None,CUST_PK,CASCADE,3,CUSTOMER_ID,AR_CUSTOMERS,CUSTOMER_ID,ORATECHDATAHUB
CUSTSPLITLINES_FK1,FOREIGN KEY,AR_CUSTSPLIT_LINES,None,CUST_PK,CASCADE,3,CUSTOMER_ID,AR_CUSTOMERS,CUSTOMER_ID,ORATECHDATAHUB
CUSTSNAP_FK3,FOREIGN KEY,AR_CUSTSUM_SNAP,None,CUST_PK,CASCADE,3,CUSTOMER_ID,AR_CUSTOMERS,CUSTOMER_ID,ORATECHDATAHUB
CUSTBARCODE_FK1,FOREIGN KEY,AR_CUST_BARCODE_UPLOADS,None,CUST_PK,CASCADE,3,CUSTOMER_ID,AR_CUSTOMERS,CUSTOMER_ID,ORATECHDATAHUB
ARCUSTEXCATL_FK1,FOREIGN KEY,AR_CUST_ITEM_EXLCATEGORIES,None,CUST_PK,CASCADE,3,CUSTOMER_ID,AR_CUSTOMERS,CUSTOMER_ID,ORATECHDATAHUB
ARCUSTITEMOFFER__FK2,FOREIGN KEY,AR_CUST_ITEM_OFFERS,None,CUST_PK,CASCADE,3,CUSTOMER_ID,AR_CUSTOMERS,CUSTOMER_ID,ORATECHDATAHUB
CUSTITEM_FK1,FOREIGN KEY,AR_CUST_ITEM_UPLOADS,None,CUST_PK,CASCADE,3,CUSTOMER_ID,AR_CUSTOMERS,CUSTOMER_ID,ORATECHDATAHUB
ACPM_CUST_FK,FOREIGN KEY,AR_CUST_PAYMENT_METHODS,None,CUST_PK,CASCADE,3,CUST_CUSTOMER_ID,AR_CUSTOMERS,CUSTOMER_ID,ORATECHDATAHUB
ACSC_CUST_FK,FOREIGN KEY,AR_CUST_STORE_CARDSES,None,CUST_PK,CASCADE,3,CUST_CUSTOMER_ID,AR_CUSTOMERS,CUSTOMER_ID,ORATECHDATAHUB
AR_DELH_FK1,FOREIGN KEY,AR_DELIVERY_HEADERS,None,CUST_PK,CASCADE,3,CUSTOMER_ID,AR_CUSTOMERS,CUSTOMER_ID,ORATECHDATAHUB
AR_INVH_FK1,FOREIGN KEY,AR_INVOICE_HEADERS,None,CUST_PK,CASCADE,3,CUSTOMER_ID,AR_CUSTOMERS,CUSTOMER_ID,ORATECHDATAHUB
ORDERPADH_CUSTID_FK,FOREIGN KEY,AR_ORDERPAD_HEADERS,None,CUST_PK,CASCADE,3,CUSTOMER_ID,AR_CUSTOMERS,CUSTOMER_ID,ORATECHDATAHUB
ARPMNTH_FK3,FOREIGN KEY,AR_PAYMENT_HEADERS,None,CUST_PK,CASCADE,3,CUSTOMER_ID,AR_CUSTOMERS,CUSTOMER_ID,ORATECHDATAHUB
AR_SALH_FK1,FOREIGN KEY,AR_SALESORDER_HEADERS,None,CUST_PK,CASCADE,3,CUSTOMER_ID,AR_CUSTOMERS,CUSTOMER_ID,ORATECHDATAHUB
GRNORDERPADH_CUSTID_FK,FOREIGN KEY,GRN_ORDERPAD_HEADERS,None,CUST_PK,CASCADE,3,CUSTOMER_ID,AR_CUSTOMERS,CUSTOMER_ID,ORATECHDATAHUB
POORDERPADH_CUSTID_FK,FOREIGN KEY,PO_ORDERPAD_HEADERS,None,CUST_PK,CASCADE,3,CUSTOMER_ID,AR_CUSTOMERS,CUSTOMER_ID,ORATECHDATAHUB
IIAL_IIAH_FK,FOREIGN KEY,INV_ITEM_ADJUSTMENT_LINES,None,IIAH_PK,CASCADE,3,IIAH_ADJUST_HEADER_ID,INV_ITEM_ADJUSTMENT_HEADERS,ADJUST_HEADER_ID,ORATECHDATAHUB
IIMLHEADER_FK1,FOREIGN KEY,INV_ITEM_MOVEMENT_LINES,None,IIMH_PK,CASCADE,3,IIMH_ITEM_MOVEMENT_HEADER_ID,INV_ITEM_MOVEMENT_HEADERS,ITEM_MOVEMENT_HEADER_ID,ORATECHDATAHUB
ARCUSTITEMOFFER__FK3,FOREIGN KEY,AR_CUST_ITEM_OFFERS,None,IIOH_PK,CASCADE,3,OFFER_HEADER_ID,INV_ITEM_OFFER_HEADERS,OFFER_HEADER_ID,ORATECHDATAHUB
ARCUSTEXCATL_FK3,FOREIGN KEY,AR_CUST_ITEM_EXLCATEGORIES,None,IISC_PK,CASCADE,3,SUB_CATEGORY_ID,INV_ITEM_SUB_CATEGORIES,SUB_CATEGORY_ID,ORATECHDATAHUB
HRUSERASS_SUBCATID_FK,FOREIGN KEY,HR_USER_ASSIGNMENTS,None,IISC_PK,CASCADE,3,SUB_CATEGORY_ID,INV_ITEM_SUB_CATEGORIES,SUB_CATEGORY_ID,ORATECHDATAHUB
IIM_IISC_FK,FOREIGN KEY,INV_ITEM_MASTERS,None,IISC_PK,CASCADE,3,IISC_SUB_CATEGORY_ID,INV_ITEM_SUB_CATEGORIES,SUB_CATEGORY_ID,ORATECHDATAHUB
INVMCATL_FK3,FOREIGN KEY,INV_ITEM_MULTI_CATEGORIES,None,IISC_PK,CASCADE,3,SUB_CATEGORY_ID,INV_ITEM_SUB_CATEGORIES,SUB_CATEGORY_ID,ORATECHDATAHUB
INVSIMCATL_FK3,FOREIGN KEY,INV_SIMILAR_CATEGORIES,None,IISC_PK,CASCADE,3,SUB_CATEGORY_ID,INV_ITEM_SUB_CATEGORIES,SUB_CATEGORY_ID,ORATECHDATAHUB
PRPL_FK5,FOREIGN KEY,PR_PRICELIST_LINES,None,IISC_PK,CASCADE,3,SUB_CATEGORY_ID,INV_ITEM_SUB_CATEGORIES,SUB_CATEGORY_ID,ORATECHDATAHUB
WWW_NODE_LINKS_FK2,FOREIGN KEY,WWW_NODE_LINKS,None,IISC_PK,CASCADE,3,SUB_CATEGORY_ID,INV_ITEM_SUB_CATEGORIES,SUB_CATEGORY_ID,ORATECHDATAHUB
INVSLNMTRANS_FK2,FOREIGN KEY,INV_SERIALNUM_TRANSACTIONS,None,IISN_PK,CASCADE,3,SERIAL_NUMBER_ID,INV_ITEM_SERIAL_NUMBERS,SERIAL_NUMBER_ID,ORATECHDATAHUB
CUSTBARCODE_FK3,FOREIGN KEY,AR_CUST_BARCODE_UPLOADS,None,IISU_PK,CASCADE,3,SU_ID,INV_ITEM_SALES_UNITS,SU_ID,ORATECHDATAHUB
INVBARCODESU_FK1,FOREIGN KEY,INV_ITEM_BARCODES,None,IISU_PK,CASCADE,3,IISU_SU_ID,INV_ITEM_SALES_UNITS,SU_ID,ORATECHDATAHUB
ITEMFR_SUID,FOREIGN KEY,INV_ITEM_FREIGHTS,None,IISU_PK,CASCADE,3,SU_ID,INV_ITEM_SALES_UNITS,SU_ID,ORATECHDATAHUB
IIP_IISU_FK,FOREIGN KEY,INV_ITEM_PRICEBREAKS,None,IISU_PK,CASCADE,3,IISU_SU_ID,INV_ITEM_SALES_UNITS,SU_ID,ORATECHDATAHUB
IIP2_IISU_FK,FOREIGN KEY,INV_ITEM_PRICES,None,IISU_PK,CASCADE,3,IISU_SU_ID,INV_ITEM_SALES_UNITS,SU_ID,ORATECHDATAHUB
PRUPDATESP_FK2,FOREIGN KEY,PRICE_UPDATESP_PRICES,None,IISU_PK,CASCADE,3,SU_ID,INV_ITEM_SALES_UNITS,SU_ID,ORATECHDATAHUB
IPBL_IPBH_FK,FOREIGN KEY,INV_PRICE_BREAK_LINES,None,IPBH_PK,CASCADE,3,IPBH_PRICE_BREAK_ID,INV_PRICE_BREAK_HEADERS,PRICE_BREAK_ID,ORATECHDATAHUB
APINVL_FK1,FOREIGN KEY,AP_INVOICE_LINES,None,APINV_PK,CASCADE,3,INVOICE_ID,AP_INVOICE_HEADERS,INVOICE_ID,ORATECHDATAHUB
APPMNTL_FK2,FOREIGN KEY,AP_PAYMENT_LINES,None,APINV_PK,CASCADE,3,INVOICE_ID,AP_INVOICE_HEADERS,INVOICE_ID,ORATECHDATAHUB
ARPL_FK1,FOREIGN KEY,AR_CUSTOMER_PRICELISTS,None,ARPLH_PK,CASCADE,3,PRICELIST_HEADER_ID,PR_PRICELIST_HEADERS,PRICELIST_HEADER_ID,ORATECHDATAHUB
LOCPL_FK1,FOREIGN KEY,INV_LOCATION_PRICELISTS,None,ARPLH_PK,CASCADE,3,PRICELIST_HEADER_ID,PR_PRICELIST_HEADERS,PRICELIST_HEADER_ID,ORATECHDATAHUB
PRPL_FK1,FOREIGN KEY,PR_PRICELIST_LINES,None,ARPLH_PK,CASCADE,3,PRICELIST_HEADER_ID,PR_PRICELIST_HEADERS,PRICELIST_HEADER_ID,ORATECHDATAHUB
EMPEMP_FK1,FOREIGN KEY,EMP_EMPLOYEES,None,EMPJT_PK,CASCADE,3,JOB_TYPE_ID,EMP_JOB_TYPES,JOB_TYPE_ID,ORATECHDATAHUB
EMPJTD_FK1,FOREIGN KEY,EMP_JOB_TYPE_DAYS,None,EMPJT_PK,CASCADE,3,JOB_TYPE_ID,EMP_JOB_TYPES,JOB_TYPE_ID,ORATECHDATAHUB
CMN_WDAY_SHIFTS_FK3,FOREIGN KEY,CMN_WDAY_SHIFTS,None,EMPWD_PK,CASCADE,3,WORKING_DAY_ID,EMP_WORKING_DAYS,WORKING_DAY_ID,ORATECHDATAHUB
EMPJTD_FK2,FOREIGN KEY,EMP_JOB_TYPE_DAYS,None,EMPWD_PK,CASCADE,3,WORKING_DAY_ID,EMP_WORKING_DAYS,WORKING_DAY_ID,ORATECHDATAHUB
APPMNTL_FK1,FOREIGN KEY,AP_PAYMENT_LINES,None,APPMNT_PK,CASCADE,3,PAYMENT_HEADER_ID,AP_PAYMENT_HEADERS,PAYMENT_HEADER_ID,ORATECHDATAHUB
ARINVLINE_FK3,FOREIGN KEY,AR_INVOICE_LINES,None,ARINVH_PK,CASCADE,3,INVOICE_HEADER_ID,AR_INVOICE_HEADERS,INVOICE_HEADER_ID,ORATECHDATAHUB
ARPMNTH_FK2,FOREIGN KEY,AR_PAYMENT_HEADERS,None,ARINVH_PK,CASCADE,3,INVOICE_HEADER_ID,AR_INVOICE_HEADERS,INVOICE_HEADER_ID,ORATECHDATAHUB
PALLETB_INVOICEID_FK,FOREIGN KEY,PALLET_BOXES,None,ARINVH_PK,CASCADE,3,INVOICE_HEADER_ID,AR_INVOICE_HEADERS,INVOICE_HEADER_ID,ORATECHDATAHUB
PALLETH_INVOICEID_FK,FOREIGN KEY,PALLET_HEADERS,None,ARINVH_PK,CASCADE,3,INVOICE_HEADER_ID,AR_INVOICE_HEADERS,INVOICE_HEADER_ID,ORATECHDATAHUB
EMPEMP_FK2,FOREIGN KEY,EMP_EMPLOYEES,None,EMPDEP_PK,CASCADE,3,DEPARTMENT_ID,EMP_DEPARTMENTS,DEPARTMENT_ID,ORATECHDATAHUB
EMPEMP_FK4,FOREIGN KEY,EMP_EMPLOYEES,None,EMPJOB_PK,CASCADE,3,JOB_ID,EMP_JOBS,JOB_ID,ORATECHDATAHUB
EMPEMP_FK3,FOREIGN KEY,EMP_EMPLOYEES,None,EMPPOS_PK,CASCADE,3,POSITION_ID,EMP_POSITIONS,POSITION_ID,ORATECHDATAHUB
GLTEMPLINE_FK,FOREIGN KEY,GL_TEMPLATE_LINES,None,GLTEMP_PK,CASCADE,3,TEMPLATE_ID,GL_TEMPLATES,TEMPLATE_ID,ORATECHDATAHUB
