VIEW_NAME,TEXT,TEXT_LENGTH,DATASOURCE
AR_ALLAPPROVED_INVOICES_V,"Select h.""SHIPTO_ADDRESS"",h.""INVOICE_DATE"",h.""BU_ID"",h.""CREATED_BY"",h.""CREATION_DATE"",h.""LAST_UPDATED_BY"",h.""LAST_UPDATE_DATE"",h.""DELIVERED_BY"",h.""DELIVERED_DATE"",h.""CUSTOMER_SIGNATURE_DATE"",h.""CUSTOMER_SIGNATURE_BY"",h.""TRANSACTION_PHASE_CODE"",h.""MARKETING_SOURCE_CODE"",h.""PACKING_INSTRUCTIONS"",h.""SHIPPING_INSTRUCTIONS"",h.""DROP_SHIP_FLAG"",h.""INVOICE_CATEGORY_CODE"",h.""AR_RETURN_REASON_CODE"",h.""SALCR_GROUP_ID"",h.""SALES_PERSON_ID"",h.""EMP_ID"",h.""ATTRIBUTE6"",h.""ATTRIBUTE5"",h.""ATTRIBUTE4"",h.""ATTRIBUTE3"",h.""ATTRIBUTE2"",h.""ATTRIBUTE1"",h.""DELIVERTO_CONTACT_ID"",h.""DELIVERTO_CUSTOMER_ID"",h.""INVOICETO_CONTACT_ID"",h.""INVOICETO_CUSTOMER_ID"",h.""SHIPFROM_LOCATION_ID"",h.""PAYTO_LOCATION_ID"",h.""FREIGHT_TERMS_CODE"",h.""FREIGHT_CARRIER_CODE"",h.""SHIPPING_METHOD_CODE"",h.""PARTIAL_SHIPMENTS_ALLOWED"",h.""TAX_EXEMPT_REASON_CODE"",h.""TAX_EXEMPT_NUMBER"",h.""TAX_EXEMPT_FLAG"",h.""PRICING_DATE"",h.""PRICELIST_HEADER_ID"",h.""INVOICE_SOURCE"",h.""PERIOD_LINE_ID"",h.""PERIOD_NAME"",h.""GL_ACCOUNTING_DATE"",h.""INVOICE_HEADER_ID"",h.""INVOICE_STATUS_DATE"",h.""INVOICE_STATUS"",h.""GL_ACCOUNT_ID"",h.""PMNT_METHOD_ID"",h.""CPT_ID"",h.""DESCRIPTION"",h.""NOTES2"",h.""NOTES1"",h.""BATCH_NAME"",h.""INVOICE_TYPE"",h.""CARRIAGE_TOTAL"",h.""DISCOUNT_TOTAL"",h.""BALANCE_TOTAL"",h.""GROSS_TOTAL"",h.""VAT_TOTAL"",h.""NET_TOTAL"",h.""PAYMENT_CURRENCY_CODE"",h.""INVOICE_CURRENCY_CODE"",h.""INVOICE_NUMBER"",h.""CUSTOMER_ID"",h.""UPDATE_SOURCE"",h.""DELETE_FLAG"",h.""CANCELLED_AMOUNT"",h.""CANCELLED_BY"",h.""CANCELLED_DATE"",h.""AUTHORIZED_BY"",h.""EXCHANGE_RATE"",h.""PROMISED_DATE"",h.""NEEDBY_DATE"",h.""CUSTOMER_PO_DATE"",h.""CUSTOMER_PO_NUMBER"",h.""INVOICE_USER_ID"",h.""ORDER_HEADER_ID"",h.""DISCOUNT_VALUE"",h.""DISCOUNT_TYPE"",h.""FREIGHT_HEADER_ID"",h.""FREIGHT_RATE"",h.""FREIGHT_QTY"",h.""FREIGHT_LINE_ID"",h.""END_RELEASE_DATE"",h.""START_RELEASE_DATE"",h.""LAST_RELEASE_DATE"",h.""RELEASE_SCHEDULE_ID"",h.""ORIG_SYS_REF_HEADER"",h.""INGREDIENT_TOTAL"",h.""VOLUME_TOTAL"",h.""WEIGHT_TOTAL"",h.""BILLTO_ADDRESS"",h.""CREDIT_INVOICE_HEADER_ID"",h.""TERMINAL_ID"",h.""PAID_AMOUNT"",h.""TOTAL_COST"",h.""INVBATCH_GROUP_ID"",h.""DELIVERY_FREETEXT"",h.""NUMBER_OF_BOXES"",h.""ADDITIONAL_AMOUNT"",h.""GRAND_TOTAL"",h.""ONE_OFF_CUSTOMER"",h.""ONE_OFF_SHIPTO"",h.""BILLTO_COUNTY"",h.""COPIES_PRINTED"",h.""SHIPTO_POST_CODE"",h.""SHIPTO_COUNTRY"",h.""SHIPTO_CITY"",h.""SHIPTO_COUNTY"",h.""BILLTO_POST_CODE"",h.""BILLTO_COUNTRY"",h.""BILLTO_CITY"",h.""SUB_LOCATION_ID"",h.""BILLTO_EMAIL"",h.""SHIPTO_EMAIL"",h.""BILLTO_CONTACT_NAME"",h.""SHIPTO_CONTACT_NAME"",c.Customer_Name,c.Customer_Number,c.Primary_Customer_Id
 From   AR_INVOICE_HEADERS H, Ar_Customers c
 Where  h.Invoice_Status = 'APPROVED'
 And    h.Customer_Id = c.Customer_ID",2549,ORATECHCANNON
AR_ALLUNPAID_INVOICES_V,"Select ""SHIPTO_ADDRESS"",""INVOICE_DATE"",""BU_ID"",""CREATED_BY"",""CREATION_DATE"",""LAST_UPDATED_BY"",""LAST_UPDATE_DATE"",""DELIVERED_BY"",""DELIVERED_DATE"",""CUSTOMER_SIGNATURE_DATE"",""CUSTOMER_SIGNATURE_BY"",""TRANSACTION_PHASE_CODE"",""MARKETING_SOURCE_CODE"",""PACKING_INSTRUCTIONS"",""SHIPPING_INSTRUCTIONS"",""DROP_SHIP_FLAG"",""INVOICE_CATEGORY_CODE"",""AR_RETURN_REASON_CODE"",""SALCR_GROUP_ID"",""SALES_PERSON_ID"",""EMP_ID"",""ATTRIBUTE6"",""ATTRIBUTE5"",""ATTRIBUTE4"",""ATTRIBUTE3"",""ATTRIBUTE2"",""ATTRIBUTE1"",""DELIVERTO_CONTACT_ID"",""DELIVERTO_CUSTOMER_ID"",""INVOICETO_CONTACT_ID"",""INVOICETO_CUSTOMER_ID"",""SHIPFROM_LOCATION_ID"",""PAYTO_LOCATION_ID"",""FREIGHT_TERMS_CODE"",""FREIGHT_CARRIER_CODE"",""SHIPPING_METHOD_CODE"",""PARTIAL_SHIPMENTS_ALLOWED"",""TAX_EXEMPT_REASON_CODE"",""TAX_EXEMPT_NUMBER"",""TAX_EXEMPT_FLAG"",""PRICING_DATE"",""PRICELIST_HEADER_ID"",""INVOICE_SOURCE"",""PERIOD_LINE_ID"",""PERIOD_NAME"",""GL_ACCOUNTING_DATE"",""INVOICE_HEADER_ID"",""INVOICE_STATUS_DATE"",""INVOICE_STATUS"",""GL_ACCOUNT_ID"",""PMNT_METHOD_ID"",""CPT_ID"",""DESCRIPTION"",""NOTES2"",""NOTES1"",""BATCH_NAME"",""INVOICE_TYPE"",""CARRIAGE_TOTAL"",""DISCOUNT_TOTAL"",""BALANCE_TOTAL"",""GROSS_TOTAL"",""VAT_TOTAL"",""NET_TOTAL"",""PAYMENT_CURRENCY_CODE"",""INVOICE_CURRENCY_CODE"",""INVOICE_NUMBER"",""CUSTOMER_ID"",""UPDATE_SOURCE"",""DELETE_FLAG"",""CANCELLED_AMOUNT"",""CANCELLED_BY"",""CANCELLED_DATE"",""AUTHORIZED_BY"",""EXCHANGE_RATE"",""PROMISED_DATE"",""NEEDBY_DATE"",""CUSTOMER_PO_DATE"",""CUSTOMER_PO_NUMBER"",""INVOICE_USER_ID"",""ORDER_HEADER_ID"",""DISCOUNT_VALUE"",""DISCOUNT_TYPE"",""FREIGHT_HEADER_ID"",""FREIGHT_RATE"",""FREIGHT_QTY"",""FREIGHT_LINE_ID"",""END_RELEASE_DATE"",""START_RELEASE_DATE"",""LAST_RELEASE_DATE"",""RELEASE_SCHEDULE_ID"",""ORIG_SYS_REF_HEADER"",""INGREDIENT_TOTAL"",""VOLUME_TOTAL"",""WEIGHT_TOTAL"",""BILLTO_ADDRESS"",""CREDIT_INVOICE_HEADER_ID"",""TERMINAL_ID"",""PAID_AMOUNT"",""TOTAL_COST"",""INVBATCH_GROUP_ID"",""DELIVERY_FREETEXT"",""NUMBER_OF_BOXES"",""ADDITIONAL_AMOUNT"",""GRAND_TOTAL"",""ONE_OFF_CUSTOMER"",""ONE_OFF_SHIPTO"",""BILLTO_COUNTY"",""COPIES_PRINTED"",""SHIPTO_POST_CODE"",""SHIPTO_COUNTRY"",""SHIPTO_CITY"",""SHIPTO_COUNTY"",""BILLTO_POST_CODE"",""BILLTO_COUNTRY"",""BILLTO_CITY"",""SUB_LOCATION_ID"",""BILLTO_EMAIL"",""SHIPTO_EMAIL"",""BILLTO_CONTACT_NAME"",""SHIPTO_CONTACT_NAME"",""CUSTOMER_NAME"",""CUSTOMER_NUMBER"",""PRIMARY_CUSTOMER_ID""
 From   AR_ALLAPPROVED_INVOICES_V
 Where  Balance_Total <> 0",2249,ORATECHCANNON
AR_BOUGHTBYCUSTOMERS_V,"Select  Max(l.Invoice_Line_Status_Date) Last_Bought_Date,Sum(l.Qty_Invoiced_Units) Qty_Invoiced_Units ,
        l.Item_Id, i.Item_Number,l.Item_Name,Avg(l.Invoice_Unit_Sp) Avg_Unit_Sp ,
        h.Customer_ID
From  Ar_Invoice_Lines l, Inv_Item_Masters i, AR_Invoice_Headers h
Where l.Item_ID = i.Item_ID
And   l.Invoice_header_Id = h.Invoice_Header_ID
And   h.Invoice_Status_Date between Nvl(session_Pkg.GetContextDate('P_DATEFROM'),sysdate-180)
                            And      Nvl(session_Pkg.GetContextDate('P_DATETO'),sysdate)
Group By h.Customer_ID,l.Item_ID,i.Item_Number,l.Item_Name
Order by 1 desc,2 desc",615,ORATECHCANNON
AR_CUSTGRID_V,"Select Customer_Id,Customer_Number,Customer_name,BillTo_Address_Line1,
       Billto_City,BillTo_County, Billto_Country_Code,Billto_Post_Code,
       Phone1,Phone2,Mobile,email,contact_Full_name
From   ar_customers_V
Order By Customer_Name",239,ORATECHCANNON
AR_CUSTOMERCARDSACTIVE_V,"Select c.""CARD_PIN"",c.""VALID_TO"",c.""VALID_FROM"",c.""ISSUED_ON"",c.""ASKFOR_PIN"",c.""DESCRIPTION"",c.""ACTIVE"",c.""UPDATE_SOURCE"",c.""DELETE_FLAG"",c.""BU_ID"",c.""CREATED_BY"",c.""CREATION_DATE"",c.""LAST_UPDATED_BY"",c.""LAST_UPDATE_DATE"",c.""CARD_NUMBER"",c.""CARD_SOURCE_ID"",c.""CARD_CATEGORY_CODE"",c.""CARD_ID""
From   Cmn_cards c
Where  c.CARD_CATEGORY_CODE = 'CUSTOMER'
And    Trunc(Sysdate) between Trunc(nvl(c.Valid_From,Sysdate))
                      and     Trunc(Nvl(c.Valid_To,Sysdate))
And    c.Active = 'Y'",497,ORATECHCANNON
AR_CUSTOMERCARDS_V,"Select c.""CARD_PIN"",c.""VALID_TO"",c.""VALID_FROM"",c.""ISSUED_ON"",c.""ASKFOR_PIN"",c.""DESCRIPTION"",c.""ACTIVE"",c.""UPDATE_SOURCE"",c.""DELETE_FLAG"",c.""BU_ID"",c.""CREATED_BY"",c.""CREATION_DATE"",c.""LAST_UPDATED_BY"",c.""LAST_UPDATE_DATE"",c.""CARD_NUMBER"",c.""CARD_SOURCE_ID"",c.""CARD_CATEGORY_CODE"",c.""CARD_ID""
From   Cmn_cards c
Where  c.CARD_CATEGORY_CODE = 'CUSTOMER'",351,ORATECHCANNON
AR_CUSTOMERCONTACTS_V,"Select cust.""BALANCE"",cust.""CUST_CREDIT_LIMIT"",cust.""EMAIL"",cust.""FAX"",cust.""PHONE2"",cust.""PHONE1"",cust.""CUSTOMER_NUMBER"",cust.""BILLTO_POST_CODE"",cust.""BILLTO_COUNTRY_CODE"",cust.""BILLTO_ADDRESS_LINE3"",cust.""BILLTO_ADDRESS_LINE2"",cust.""BILLTO_ADDRESS_LINE1"",cust.""CONTACT_FULL_NAME"",cust.""CUSTOMER_NAME"",cust.""CONTACT_FORENAME"",cust.""CONTACT_SURNAME"",cust.""CUST_TITLE"",cust.""CUSTOMER_ID"",cust.""CURRENCY_CODE"",cust.""UPDATE_SOURCE"",cust.""CUST_VATREGNO"",cust.""ATTRIBUTE2"",cust.""ATTRIBUTE1"",cust.""RECORD_STATUS"",cust.""LAST_UPDATED_BY"",cust.""LAST_UPDATE_DATE"",cust.""LOGIN_NAME"",cust.""CUST_PASSWORD"",cust.""PAID_AMOUNT"",cust.""INVOICED_AMOUNT"",cust.""CREATION_DATE"",cust.""CREATED_BY"",cust.""DELETE_FLAG"",cust.""BILLTO_COUNTY"",cust.""BILLTO_CITY"",cust.""SHIPTO_COUNTRY_CODE"",cust.""SHIPTO_COUNTY"",cust.""SHIPTO_CITY"",cust.""SHIPTO_POST_CODE"",cust.""SHIPTO_ADDRESS_LINE3"",cust.""SHIPTO_ADDRESS_LINE2"",cust.""GL_ACCOUNT_ID"",cust.""ORIG_SYSTEM_REF_HDR"",cust.""ORIG_SYSTEM_REF"",cust.""PRIMARY_CUSTOMER_ID"",cust.""IPT_PRICE_TYPE_ID"",cust.""CUSTOMER_PRICENAME"",cust.""CPT_CPT_ID"",cust.""CTP_CUST_PROFILE_ID"",cust.""CTC_TAX_CODE_ID"",cust.""MIN_DEPOSIT_AMOUNT"",cust.""TAKE_DEPOSIT"",cust.""RESERVE_ITEM"",cust.""WWW"",cust.""SHIPTO_ADDRESS_LINE1"",cust.""CUSTOMER_MARKUPDOWN"",cust.""HOLD_REASON"",cust.""CUSTOMER_HOLD"",cust.""BU_ID"",cust.""MOBILE"",cust.""PMNT_METHOD_ID"",cust.""FREIGHT_LINE_ID"",cust.""FREIGHT_HEADER_ID"",cust.""LOCATION_ID"",cust.""ITEM_POP_METHOD"",cust.""MIN_ITEM_SU_VALUE"",cust.""MIN_ITEM_SU_TYPE"",cust.""CUSTOMER_CLASS_CODE"",cust.""UPLOAD_ITEMS"",cust.""MAX_VALUE"",cust.""MIN_VALUE"",cust.""CUSTOMER_CATEGORY"",cust.""HOST_IMAGE_PATH2"",cust.""HOST_IMAGE_PATH1"",cust.""FTP_CONTACT"",cust.""FTP_SERVICE_PROVIDER"",cust.""FTP_PORT"",cust.""FTP_SERVER"",cust.""FTP_PASSWORD"",cust.""FTP_USER_NAME"",cust.""PICTURETYPE"",cust.""PICTURENAME"",cust.""ACCOUNT_ALLOWED"",cust.""PRINT_CUSTOMER_NAME"",cust.""CONSOLIDATE_ITEMS"",cust.""UPLOAD_INSTOCK_ITEMS"",cust.""WWW_SUBSCRIPTION_PREFERENCE"",cust.""WWW_END_DATE"",cust.""WWW_START_DATE"",cust.""WWW_CUSTOMER_CATEGORY"",cust.""WWW_MIN_ORDER_FREESHIP"",cust.""WWW_PRICE_BREAK_DISPLAY"",cust.""WWW_MIN_ORDER_VALUE"",cust.""WWW_PRICE_TYPE_ID"",cust.""WWW_MARKUPDOWN"",cust.""SUPPLIER_ID"",cust.""CUSTOMER_TYPE_CODE"",cust.""RRP_PERCENTAGE"",cust.""EXPORT_CUSTOMER"",cust.""JOB_ID"",cust.""SHIPTO_ADDRESS_TYPE"",cust.""EXPORT_FOOTER"",cust.""EXPORT_HEADER"",cust.""EXPORT_HEADER_LIST"",cust.""EXPORT_COLUMN_LIST"",cust.""ITEM_BATCH_ID"",cust.""BACKORDER_HEADER_ID"",cust.""ITEM_BATCH_HINT"",cust.""DATE_FORMAT"",cust.""DEFAULT_UPLOAD_STATUS"",cust.""FILTER_CRITERIA"",cust.""WWW_SUB_SOURCE_ID"",cust.""LANGUAGE_CODE"",cust.""PRINT_PRICE_TYPE_ID"",cust.""WWW_SHIPPING_HINT"",cust.""WWW_PRICE_INCSHIPPING"",cust.""PRICE_IMPORT_HINT"",cust.""PRICE_INVOICE_HINT"",cust.""SHIPTO_EMAIL"",cust.""SHIPTO_CONTACT_NAME"", con.""CON_IDENTIFIER"",con.""CON_INCLUDE_IN_MAILSHOT"",con.""CON_CONTACT_METHOD_CODE"",con.""CON_NAME"",con.""CON_ACTIVE"",con.""CON_EMAIL"",con.""CON_FAX_OTHERS"",con.""CON_FAX_BUSINESS"",con.""CON_PHONE_OTHERS"",con.""CON_PHONE_MOBILE"",con.""CON_PHONE_BUSINESS"",con.""CON_PHONE_HOME"",con.""CON_POST_CODE"",con.""CON_COUNTRY_CODE"",con.""CON_COUNTY"",con.""CON_CITY"",con.""CON_ADDRESS"",con.""CONTACT_TYPE_CODE"",con.""CONTACT_GROUP_CODE"",con.""CONTACT_SOURCE_ID"",con.""CON_CONTACT_ID"",con.""CONTACT_SOURCE"",con.""CON_UPDATE_SOURCE"",con.""CON_DELETE_FLAG"",con.""CON_BU_ID"",con.""CON_CREATED_BY"",con.""CON_CREATION_DATE"",con.""CON_LAST_UPDATED_BY"",con.""CON_LAST_UPDATE_DATE"",con.""CON_RECORD_STATUS""
 From   AR_Customers_V cust, Cmn_ContactsBase_V con
 Where  con.Contact_Source     = 'CUSTOMER'
 And    Cust.Customer_Id = con.Contact_Source_ID ",3510,ORATECHCANNON
AR_CUSTOMERFIXEDPRICE_V,"Select cp.""OVERHEAD_PRICE"",cp.""UPDATE_SOURCE"",cp.""RECORD_STATUS"",cp.""LAST_UPDATED_BY"",cp.""LAST_UPDATE_DATE"",cp.""CREATION_DATE"",cp.""DELETE_FLAG"",cp.""CREATED_BY"",cp.""BU_ID"",cp.""PRICE"",cp.""PRICE_TYPE"",cp.""PRICE_TYPE_ID"",cp.""ITEM_ID"",cp.""CUSTOMER_ID"",cp.""PRICE_LIST_ID"",cp.""MIN_QTY"",cp.""MIN_QTY_SOURCE"",cp.""END_DATE_ACTIVE"",cp.""START_DATE_ACTIVE"",cp.""ACTIVE"", c.Customer_number,c.Customer_name, i.item_number, i.Item_name,p.Price_Type_Name,
       c.Primary_Customer_ID
From AR_CUSTOMER_PRICE_LISTS cp, inv_Item_masters i,
     Ar_Customers c,inv_price_types p
Where cp.Customer_Id = c.Customer_ID
and   cp.Item_ID     = i.Item_ID
and   cp.Price_Type_Id = p.Price_Type_ID (+)",671,ORATECHCANNON
AR_CUSTOMERS_V,"select ""BALANCE"",""CUST_CREDIT_LIMIT"",""EMAIL"",""FAX"",""PHONE2"",""PHONE1"",""CUSTOMER_NUMBER"",""BILLTO_POST_CODE"",""BILLTO_COUNTRY_CODE"",""BILLTO_ADDRESS_LINE3"",""BILLTO_ADDRESS_LINE2"",""BILLTO_ADDRESS_LINE1"",""CONTACT_FULL_NAME"",""CUSTOMER_NAME"",""CONTACT_FORENAME"",""CONTACT_SURNAME"",""CUST_TITLE"",""CUSTOMER_ID"",""CURRENCY_CODE"",""UPDATE_SOURCE"",""CUST_VATREGNO"",""ATTRIBUTE2"",""ATTRIBUTE1"",""RECORD_STATUS"",""LAST_UPDATED_BY"",""LAST_UPDATE_DATE"",""LOGIN_NAME"",""CUST_PASSWORD"",""PAID_AMOUNT"",""INVOICED_AMOUNT"",""CREATION_DATE"",""CREATED_BY"",""DELETE_FLAG"",""BILLTO_COUNTY"",""BILLTO_CITY"",""SHIPTO_COUNTRY_CODE"",""SHIPTO_COUNTY"",""SHIPTO_CITY"",""SHIPTO_POST_CODE"",""SHIPTO_ADDRESS_LINE3"",""SHIPTO_ADDRESS_LINE2"",""GL_ACCOUNT_ID"",""ORIG_SYSTEM_REF_HDR"",""ORIG_SYSTEM_REF"",""PRIMARY_CUSTOMER_ID"",""IPT_PRICE_TYPE_ID"",""CUSTOMER_PRICENAME"",""CPT_CPT_ID"",""CTP_CUST_PROFILE_ID"",""CTC_TAX_CODE_ID"",""MIN_DEPOSIT_AMOUNT"",""TAKE_DEPOSIT"",""RESERVE_ITEM"",""WWW"",""SHIPTO_ADDRESS_LINE1"",""CUSTOMER_MARKUPDOWN"",""HOLD_REASON"",""CUSTOMER_HOLD"",""BU_ID"",""MOBILE"",""PMNT_METHOD_ID"",""FREIGHT_LINE_ID"",""FREIGHT_HEADER_ID"",""LOCATION_ID"",""ITEM_POP_METHOD"",""MIN_ITEM_SU_VALUE"",""MIN_ITEM_SU_TYPE"",""CUSTOMER_CLASS_CODE"",""UPLOAD_ITEMS"",""MAX_VALUE"",""MIN_VALUE"",""CUSTOMER_CATEGORY"",""HOST_IMAGE_PATH2"",""HOST_IMAGE_PATH1"",""FTP_CONTACT"",""FTP_SERVICE_PROVIDER"",""FTP_PORT"",""FTP_SERVER"",""FTP_PASSWORD"",""FTP_USER_NAME"",""PICTURETYPE"",""PICTURENAME"",""ACCOUNT_ALLOWED"",""PRINT_CUSTOMER_NAME"",""CONSOLIDATE_ITEMS"",""UPLOAD_INSTOCK_ITEMS"",""WWW_SUBSCRIPTION_PREFERENCE"",""WWW_END_DATE"",""WWW_START_DATE"",""WWW_CUSTOMER_CATEGORY"",""WWW_MIN_ORDER_FREESHIP"",""WWW_PRICE_BREAK_DISPLAY"",""WWW_MIN_ORDER_VALUE"",""WWW_PRICE_TYPE_ID"",""WWW_MARKUPDOWN"",""SUPPLIER_ID"",""CUSTOMER_TYPE_CODE"",""RRP_PERCENTAGE"",""EXPORT_CUSTOMER"",""JOB_ID"",""SHIPTO_ADDRESS_TYPE"",""EXPORT_FOOTER"",""EXPORT_HEADER"",""EXPORT_HEADER_LIST"",""EXPORT_COLUMN_LIST"",""ITEM_BATCH_ID"",""BACKORDER_HEADER_ID"",""ITEM_BATCH_HINT"",""DATE_FORMAT"",""DEFAULT_UPLOAD_STATUS"",""FILTER_CRITERIA"",""WWW_SUB_SOURCE_ID"",""LANGUAGE_CODE"",""PRINT_PRICE_TYPE_ID"",""WWW_SHIPPING_HINT"",""WWW_PRICE_INCSHIPPING"",""PRICE_IMPORT_HINT"",""PRICE_INVOICE_HINT"",""SHIPTO_EMAIL"",""SHIPTO_CONTACT_NAME"",""EORI_NUMBER"" from AR_CUSTOMERS",2138,ORATECHCANNON
AR_CUSTOMER_IMPORT_V,"Select ""FAX"",""CONTRACT_LAST_NAME"",""CONTACT_FIRST_NAME"",""USER_STATUS"",""IMPORT_TEMPLATE_NAME"",""LOCATION_ID"",""CUSTOMER_TYPE"",""CUSTOMER_MARKUP_DOWN"",""CUSTOMER_PRICE_LEVEL"",""HOLD_REASON"",""CUSTOMER_ON_HOLD"",""CREDIT_LIMIT"",""ACCOUNT_CUSTOMER"",""USER_PASSWORD"",""USER_NAME"",""SHIPTO_COUNTRY"",""SHIPTO_POST_CODE"",""SHIPTO_COUNTY"",""BILLTO_COUNTRY"",""BILLTO_POST_CODE"",""BILLTO_COUNTY"",""BILLTO_CITY"",""SYSTEM_STATUS_TEXT"",""PHASE_CODE"",""IMPORT_STATUS"",""IMPORT_DATE"",""PHONE2"",""PHONE1"",""VAT_REGISTRATION_NO"",""ATTRIBUTE2"",""ATTRIBUTE1"",""UPDATE_SOURCE"",""DELETE_FLAG"",""BU_ID"",""CREATED_BY"",""CREATION_DATE"",""LAST_UPDATED_BY"",""LAST_UPDATE_DATE"",""BATCH_ID"",""IMPORT_ID"",""SHIPTO_CITY"",""SHIPTO_ADDRESS"",""IMPORT_HINT"",""USER_STATUS_TEXT"",""MOBILE"",""TITLE"",""CUSTOMER_NAME"",""CUSTOMER_NUMBER"",""CUSTOMER_ID"",""ATTRIBUTE4"",""ATTRIBUTE3"",""BILLTO_ADDRESS"",""EMAIL"",""SYSTEM_STATUS_CODE"",""CONTACT_LAST_NAME"",""LINE_NUMBER"" from AR_CUSTOMER_IMPORT",896,ORATECHCANNON
AR_CUSTOMER_PRICELISTS_V,"Select ""CUSTOMER_PRICELIST_ID"",""CUSTOMER_ID"",""SL_NO"",""CREATION_DATE"",""CREATED_BY"",""DELETE_FLAG"",""BU_ID"",""DATE_TO"",""DATE_FROM"",""UPDATE_SOURCE"",""ATTRIBUTE2"",""ATTRIBUTE1"",""LAST_UPDATED_BY"",""LAST_UPDATE_DATE"",""RECORD_STATUS"",""DESCRIPTION"",""PRICELIST_HEADER_ID"" from AR_CUSTOMER_PRICELISTS",284,ORATECHCANNON
AR_CUSTOMER_PRICELISTS_VA,"Select prh.Pricelist_Header_Id,prh.Description,prh.Record_Status,
        prh.Last_Update_Date,prh.Last_Updated_By,prh.Attribute1,
        prh.Attribute2,prh.Update_Source,prh.Date_From PRH_DateFrom,
        prh.Date_To PRH_DATETO,prh.Bu_Id,prh.Pricelist_Name,
        prh.Delete_Flag,prh.Created_By,prh.Creation_Date,
        prh.Pricelist_Group_Code,prh.Pricelist_Usage_Code,
        prh.Currency_Code,prl.Pricelist_Line_Id,prl.Category_Id,
        prl.Sub_Category_Id,prl.Item_Id,prl.Price_Type_Id,prl.Price_Type,
        prl.Price,cpr.Description CPR_Description,cpr.Date_From CPR_DATEFrom,
        cpr.Date_To CPR_DateTo,cpr.Sl_No,cpr.Customer_Id,cpr.Customer_Pricelist_Id,
        prh.Price_Type_Id H_Price_Type_Id,prh.Price_Type H_Price_Type,
        prh.Price h_Price
From   PR_PRICELIST_HEADERS prh, PR_PRICELIST_LINES prl,
       AR_CUSTOMER_PRICELISTS cpr
Where  cpr.Pricelist_Header_ID = prh.PriceList_Header_ID
And    prh.PriceList_Header_ID = prl.PriceList_Header_ID (+)
And    Sysdate between Nvl(prh.Date_From,Sysdate) and Nvl(prh.Date_To,Sysdate)
And    Sysdate between Nvl(cpr.Date_From,Sysdate) and Nvl(cpr.Date_To,Sysdate)",1142,ORATECHCANNON
AR_CUSTOMER_PRICELISTS_VA1,"Select prh.Pricelist_Header_Id,prh.Description,prh.Record_Status,
        prh.Last_Update_Date,prh.Last_Updated_By,prh.Attribute1,
        prh.Attribute2,prh.Update_Source,prh.Date_From PRH_DateFrom,
        prh.Date_To PRH_DATETO,prh.Bu_Id,prh.Pricelist_Name,
        prh.Delete_Flag,prh.Created_By,prh.Creation_Date,
        prh.Pricelist_Group_Code,prh.Pricelist_Usage_Code,
        prh.Currency_Code,prl.Pricelist_Line_Id,prl.Category_Id,
        prl.Sub_Category_Id,prl.Item_Id,prl.Price_Type_Id,prl.Price_Type,
        prl.Price,cpr.Description CPR_Description,cpr.Date_From CPR_DATEFrom,
        cpr.Date_To CPR_DateTo,cpr.Sl_No,cpr.Customer_Id,cpr.Customer_Pricelist_Id
From   PR_PRICELIST_HEADERS prh, PR_PRICELIST_LINES prl,
       AR_CUSTOMER_PRICELISTS cpr
Where  cpr.Pricelist_Header_ID = prh.PriceList_Header_ID
And    prh.PriceList_Header_ID = prl.PriceList_Header_ID
And    Sysdate between Nvl(prh.Date_From,Sysdate) and Nvl(prh.Date_To,Sysdate)
And    Sysdate between Nvl(cpr.Date_From,Sysdate) and Nvl(cpr.Date_To,Sysdate)",1040,ORATECHCANNON
AR_CUSTOMER_PRICE_LISTS_V,"Select ""OVERHEAD_PRICE"",""UPDATE_SOURCE"",""RECORD_STATUS"",""LAST_UPDATED_BY"",""LAST_UPDATE_DATE"",""CREATION_DATE"",""DELETE_FLAG"",""CREATED_BY"",""BU_ID"",""PRICE"",""PRICE_TYPE"",""PRICE_TYPE_ID"",""ITEM_ID"",""CUSTOMER_ID"",""PRICE_LIST_ID"",""MIN_QTY"",""MIN_QTY_SOURCE"",""END_DATE_ACTIVE"",""START_DATE_ACTIVE"",""ACTIVE"" from AR_CUSTOMER_PRICE_LISTS",323,ORATECHCANNON
